total_kwh,peak_w,mean_w,load_factor,morning_rise_h,evening_peak_h,night_day_ratio,n_peaks,household,day
54.52878370446262,9502.526436666669,2272.0326543526094,0.23909774621470048,10.933333333333334,17.95,0.2540893802799115,2,b10,2020-03-21
62.92449800187365,10535.6283675,2625.5006120392345,0.24920209032223484,9.05,19.55,0.23731377918416044,4,b10,2020-03-22
58.35237043502406,9804.462286666669,2433.038378110802,0.2481562279473043,9.066666666666666,19.833333333333332,0.4443118427161625,2,b10,2020-03-23
59.776890036865524,8997.016580833333,2490.7037515360635,0.2768366301382726,6.466666666666667,20.533333333333335,0.41179263327769994,5,b10,2020-03-24
59.182509690335905,9115.4351925,2465.937903763996,0.2705233323136257,10.916666666666666,21.066666666666666,0.44777109998905174,6,b10,2020-03-25
66.76665600160923,9091.695346666667,2781.9440000670515,0.30598737573042517,6.016666666666667,17.266666666666666,0.32212034976071624,4,b10,2020-03-26
51.30208758560224,9696.299418333334,2137.586982733427,0.22045389591536044,5.7,19.4,0.4134934369743849,5,b10,2020-03-27
51.38810785028818,10085.032965,2141.1711604286743,0.2123117661448987,5.833333333333333,18.8,0.39651224034483873,6,b10,2020-03-28
69.44283147421784,10149.0828975,2899.491919591559,0.2856900420338259,8.216666666666667,17.55,0.23666523255991223,7,b10,2020-03-29
64.61580631004293,6824.643610833333,2718.7576287535594,0.3983735684655893,4.0,19.616666666666667,0.3076874426823612,7,b10,2020-03-30
56.901053821572575,9238.545335,2389.127522249373,0.25860429706376203,8.933333333333334,16.9,0.44434597417207705,5,b10,2020-03-31
61.44209556994882,11133.166135,2597.9744427039673,0.23335450232226032,5.3,16.85,0.39534233464823354,4,b10,2020-04-01
56.17853139898218,10792.576165,2340.7721416242575,0.21688724784869354,4.666666666666667,19.2,0.4578758235651198,6,b10,2020-04-02
44.61077584712188,9673.280195833331,1858.7823269634116,0.19215636157878105,6.9,21.5,0.6236372422645827,5,b10,2020-04-03
52.79162187028093,9695.31864,2208.8544715598714,0.22782690838512468,11.833333333333334,21.0,0.490556586151575,3,b10,2020-04-04
58.656803594556074,15351.438576,2447.4326951831467,0.15942692817136975,4.016666666666667,18.0,0.4900156441886319,3,b10,2020-04-05
41.922462236549286,8857.459036666665,1751.6349123906386,0.1977581725345278,4.65,20.4,0.673596256338552,3,b10,2020-04-06
38.870704818588564,9603.969925,1620.7382134227337,0.16875711045323102,5.683333333333334,18.716666666666665,0.6187406099747992,4,b10,2020-04-07
33.09487851654234,9153.814985,1381.8320883733752,0.15095696063747513,4.566666666666666,22.383333333333333,0.6539871410579251,3,b10,2020-04-08
33.39562222983161,9473.477916666669,1393.4195645270488,0.147086379129634,5.966666666666667,17.366666666666667,0.5288423078300506,2,b10,2020-04-09
34.680644167794775,9169.167017500002,1445.0268403247821,0.15759630482974588,7.466666666666667,18.7,0.569377049126995,4,b10,2020-04-10
33.22821195451072,5512.537536666667,1384.5088314379466,0.25115635444273715,8.716666666666667,19.066666666666666,0.5280768382332153,5,b10,2020-04-11
29.430139292369372,11097.843184166666,1227.1079621557765,0.11057175180727873,8.283333333333333,17.033333333333335,0.562334680689693,4,b10,2020-04-12
25.746325095470567,9488.129121666669,1072.763545644607,0.11306375913402063,16.25,17.033333333333335,0.23464635409236656,3,b10,2020-04-13
42.32687164767378,9228.40863,1764.8452389579058,0.19124047381481263,7.833333333333333,18.533333333333335,0.37749291216160563,2,b10,2020-04-14
43.51709216301415,11343.6227825,1813.2121734589227,0.1598441880715741,11.75,19.5,0.6398450907513841,2,b10,2020-04-15
35.427165007288195,14156.379698461536,1476.1318753036749,0.10427326101348465,8.25,18.683333333333334,0.6683042448481985,2,b10,2020-04-16
23.953597600723747,8957.529956666667,998.0665666968229,0.11142207411251905,11.45,19.95,0.7801007753197486,1,b10,2020-04-17
23.868238137089484,5533.595800833334,994.5099223787286,0.17972218394212314,5.816666666666666,19.216666666666665,0.5836554687870306,3,b10,2020-04-18
23.89601472610342,15007.50794,997.0520748026463,0.0664368847105635,7.15,19.65,0.3957507229206272,2,b10,2020-04-19
22.776011799226335,11338.023418333332,949.0004916344307,0.08370069955049819,11.216666666666667,16.683333333333334,0.2264014578033982,3,b10,2020-04-20
29.73055989485886,9137.730136666669,1238.7733289524524,0.13556685417767675,6.8,16.216666666666665,0.3973687967408554,2,b10,2020-04-21
29.30728517111209,9870.438459166668,1221.1368821296703,0.12371657927673937,4.183333333333334,19.083333333333332,0.7018276290618489,2,b10,2020-04-22
35.396322778806294,13835.855855,1474.8467824502623,0.10659599217472927,18.4,18.416666666666668,0.4890336167748319,1,b10,2020-04-23
26.79401387530564,5935.6438941666665,1116.4172448044017,0.18808696490393834,16.666666666666668,16.816666666666666,0.69818749202834,3,b10,2020-04-24
20.995407188918623,4803.301175833333,874.8086328716093,0.1821265419026816,5.766666666666667,17.016666666666666,0.651778512303701,8,b10,2020-04-25
26.368492925520272,9228.5696925,1100.2152820105816,0.11921839663894175,6.1,21.25,0.5649632031733811,3,b10,2020-04-26
18.45018904596295,12146.650721666669,771.9744370695796,0.0635545101904153,17.883333333333333,17.9,0.4667750058635008,1,b10,2020-04-27
33.527718259803166,7301.554368,1396.9882608251319,0.1913275160899455,8.783333333333333,19.566666666666666,0.08829723637605819,5,b10,2020-04-28
31.538318205851066,11169.39567375,1314.096591910461,0.11765153910688418,11.1,21.3,0.3776070631188987,2,b10,2020-04-29
37.35611582724199,9270.148212727274,1556.504826135083,0.16790506369662023,5.883333333333333,16.533333333333335,0.39179154745621825,5,b10,2020-04-30
43.511644896439385,9336.507631666664,1812.9852040183077,0.19418237263248198,4.366666666666666,23.15,0.26523882161970536,5,b10,2020-05-01
43.78621168059027,9486.0979825,1825.6933292810397,0.19245988526041874,8.966666666666667,19.883333333333333,0.3072626806799689,3,b10,2020-05-02
54.27674514381393,16273.422296666666,2264.6764315916803,0.13916411620778507,5.016666666666667,19.083333333333332,0.25563924839082297,14,b10,2020-05-03
19.163199747694645,9631.38774,799.0215322179838,0.08296016667458804,7.783333333333333,16.083333333333332,0.16990515098369352,5,b10,2020-05-04
26.7526121905772,11227.688683333334,1115.4668043326142,0.09934963782781414,4.0,18.633333333333333,0.1738407842521719,5,b10,2020-05-05
17.87547065106812,10340.958333333334,744.8112771278383,0.0720253629421359,8.033333333333333,16.366666666666667,0.08275245261686791,4,b10,2020-05-06
9.703524506076059,8979.51875,404.3135210865024,0.045026190416552384,5.666666666666667,19.716666666666665,0.6035894484956813,1,b10,2020-05-07
18.838999576815144,9545.89,784.958315700631,0.08222997705825555,4.0,18.9,0.27205601784032707,4,b10,2020-05-08
16.815557561378505,11587.149166666668,700.6482317241043,0.06046769758860913,6.216666666666667,17.783333333333335,0.09323203993328127,4,b10,2020-05-09
18.55101181704562,10562.31,774.0338727557282,0.07328263161711106,7.533333333333333,19.133333333333333,0.07077089066891805,5,b10,2020-05-10
24.8147894287295,10363.863,1033.9495595303958,0.09976488106127955,6.55,17.166666666666668,0.051136279508393064,4,b10,2020-05-11
56.41635442418223,10107.018696666668,2352.3149864148254,0.2327407376015469,6.783333333333333,18.933333333333334,0.026799044899310825,39,b10,2020-05-12
104.8456557882226,11578.155833333332,4368.568991175942,0.3773112967264527,4.116666666666666,18.133333333333333,0.3767611653499232,54,b10,2020-05-13
96.91901356047026,10066.744311666667,4038.2922316862614,0.4011517633368474,4.016666666666667,19.516666666666666,0.3964972665686279,45,b10,2020-05-14
93.98642158793267,13014.124967777778,3916.1008994971944,0.30091157947178426,4.133333333333334,18.3,0.32672600472456453,31,b10,2020-05-15
72.32541692372561,10741.395833333334,3013.5590384885677,0.2805556265915379,4.15,17.733333333333334,0.7194385536476658,36,b10,2020-05-16
68.681413152577,11582.201666666666,2865.705694822406,0.24742322550554846,4.0,17.816666666666666,0.6178811053144224,30,b10,2020-05-17
51.958166934873375,9705.998333333331,2164.923622286391,0.22305007150592526,4.0,18.0,0.97161938188042,22,b10,2020-05-18
36.09033840787253,9270.202222222222,1506.9034825834042,0.16255346393319284,4.0,17.266666666666666,1.2636384136682153,11,b10,2020-05-19
18.90333474749823,9129.105,787.6389478124264,0.08627778383668787,4.133333333333334,23.383333333333333,0.5383170043552462,4,b10,2020-05-20
49.80108416357464,13697.667272727273,2075.045173482277,0.15148894568448115,4.616666666666667,16.833333333333332,0.8365550996193354,12,b10,2020-05-21
33.590295825297524,10123.2708,1400.568276245901,0.13835135934977666,5.15,16.2,1.3728804432164106,7,b10,2020-05-22
41.62202180795909,9135.845,1734.250908664962,0.18982928329727158,13.55,20.6,0.0393756414829338,12,b10,2020-05-23
49.73402272998452,9089.2725,2075.133076355404,0.22830573913978308,4.033333333333333,22.366666666666667,0.8586661292168054,15,b10,2020-05-24
56.83714157767937,9906.646251666669,2369.859968492538,0.239219197727368,4.65,18.6,0.5854211404780365,23,b10,2020-05-25
57.45527328526389,12109.998333333331,2393.969720219329,0.19768538808381306,4.6,20.4,0.5924911186729718,18,b10,2020-05-26
46.24612764887678,13121.816254166668,1926.9219853698658,0.14684872490559345,4.0,16.733333333333334,0.7120347777199352,20,b10,2020-05-27
43.12532083157866,9749.8520625,1796.8883679824442,0.18429903925349372,4.0,17.383333333333333,0.8855763456148085,23,b10,2020-05-28
55.10441423466789,11159.773333333333,2296.0172597778287,0.20574049231984062,4.0,17.916666666666668,0.7355154111061623,19,b10,2020-05-29
55.16746163250956,9993.15,2298.644234687898,0.2300219885309335,4.216666666666667,19.883333333333333,0.6399673543200892,19,b10,2020-05-30
52.06775924496085,9625.641666666666,2172.507339845376,0.22570000162884823,4.816666666666666,21.383333333333333,0.8004650553696451,15,b10,2020-05-31
46.33840464401999,10019.6725,1930.7668601674995,0.19269760165988453,4.066666666666666,18.316666666666666,0.9846756344146185,16,b10,2020-06-01
48.055510452764665,11263.86194,2003.70439691861,0.17788786897352632,4.816666666666666,19.183333333333334,0.8404551199688166,11,b10,2020-06-02
32.09773855882012,11257.4275,1337.4057732841718,0.11880207740926352,7.033333333333333,19.816666666666666,0.714680952882456,4,b10,2020-06-03
37.22580014308619,13056.905,1551.0750059619245,0.11879346644261594,5.066666666666666,17.15,0.13649555865674265,7,b10,2020-06-04
42.46269409519204,11378.233171666669,1769.2789206330017,0.1554968063968617,5.366666666666666,22.75,1.0600919715287773,7,b10,2020-06-05
23.04949509985839,5299.41846,960.3956291607664,0.18122660748718575,10.833333333333334,16.35,0.0867963266568475,10,b10,2020-06-06
24.544858343338763,11128.80058,1025.5511842620654,0.09215289436537513,6.033333333333333,18.55,0.5218874750433161,1,b10,2020-06-07
26.7998661610089,4089.987803333333,1116.6610900420376,0.2730230855778985,5.7,18.65,0.47712303947613516,9,b10,2020-06-08
23.34177007599837,7583.473990833333,972.5737531665986,0.12824910513864957,7.616666666666667,16.733333333333334,0.268761180628453,4,b10,2020-06-09
23.265509052610472,8851.168121666668,969.3962105254363,0.10952183906127182,7.916666666666667,18.433333333333334,0.35030696749572915,2,b10,2020-06-10
15.383702313935649,4032.261205833334,640.9875964139853,0.15896480006967073,4.95,17.2,0.548220709006322,10,b10,2020-06-11
15.959680980939021,8953.328670833334,664.986707539126,0.07427256744247634,11.483333333333333,20.4,0.9797199483493807,1,b10,2020-06-12
19.508682063002357,13564.545,812.8617526250982,0.05992547133907538,16.683333333333334,16.716666666666665,0.10547621667944515,1,b10,2020-06-13
20.897620720690764,11081.00974,871.9452317395312,0.07868824702788604,9.183333333333334,18.366666666666667,0.24832561769135772,1,b10,2020-06-14
19.548787620852522,7538.348805,814.5328175355218,0.10805188756923298,7.483333333333333,16.616666666666667,0.300178279272228,4,b10,2020-06-15
10.443639717469484,3191.63705,435.1516548945619,0.13634120925327706,6.933333333333334,18.8,0.23050785738664042,3,b10,2020-06-16
20.210057245434392,10781.731626,842.0857185597664,0.07810301237039587,7.433333333333334,17.116666666666667,0.2053891909090013,1,b10,2020-06-17
16.596140967409486,3717.428505,691.5058736420619,0.18601726239306973,4.8,19.45,1.1485264481006565,8,b10,2020-06-18
23.884719895641922,10868.794515833331,995.1966623184136,0.09156458527839874,18.25,18.266666666666666,0.3645472493521154,1,b10,2020-06-19
16.941148054791036,4150.139905833333,705.8811689496265,0.17008611395424467,4.066666666666666,20.65,0.6570410154771386,9,b10,2020-06-20
12.80343327134826,4483.02727,534.2183562454072,0.11916464568938642,9.233333333333333,21.5,0.15085505881310357,2,b10,2020-06-21
13.74516362860927,9279.25908,572.7151511920529,0.061719922491058725,11.25,17.383333333333333,0.17315820575519855,1,b10,2020-06-22
11.827689812206724,4731.812530833334,493.50583361085086,0.10429530552934607,4.7,19.4,0.6419432553098324,5,b10,2020-06-23
18.405608620762322,6808.613939999999,766.9003591984302,0.11263678128274524,6.7,17.416666666666668,0.281312600646288,10,b10,2020-06-24
11.427500367231993,7159.587984999999,476.1458486346664,0.06650464379126789,5.8,18.933333333333334,0.4287777986817361,2,b10,2020-06-25
11.009168147162729,6641.7360733333335,459.0341131548045,0.06911357333180299,9.333333333333334,18.883333333333333,0.17295507803456608,2,b10,2020-06-26
5.289905736790771,538.9559949999999,220.4127390329488,0.4089624033831349,5.45,18.966666666666665,0.4271905466231952,4,b10,2020-06-27
6.597208063184868,2905.670578333333,275.2659831648763,0.09473406421823853,22.533333333333335,22.583333333333332,0.3078546292249619,1,b10,2020-06-28
5.883244594382305,621.6067491666666,245.13519143259603,0.39435735175209596,13.05,23.466666666666665,0.3780446999131064,1,b10,2020-06-29
9.113761759588991,2859.261628333333,381.59504925006246,0.13345929783714638,4.966666666666667,20.0,0.8663098488597539,6,b10,2020-06-30
6.673807715845596,2798.7633475,278.0753214935665,0.09935649676917406,20.15,20.6,0.3159340652952176,2,b10,2020-07-01
15.03422255837482,3159.9417516666667,626.4259399322842,0.19823971109653674,4.1,19.183333333333334,0.29741024378827174,17,b10,2020-07-02
20.17399887699517,13430.420728333333,840.5832865414654,0.06258800848793505,19.283333333333335,19.4,0.08598239525200507,1,b10,2020-07-03
12.727623355044317,2816.4085358333327,530.3176397935132,0.1882957081851764,7.216666666666667,18.6,0.3034051476374093,16,b10,2020-07-04
12.420460188109162,9193.588252857142,518.2389508251389,0.056369606357352685,10.516666666666667,19.516666666666666,0.17689739018728948,1,b10,2020-07-05
14.842142251717835,4916.978418571429,618.4225938215765,0.1257728916372287,8.933333333333334,17.9,0.0871752644148155,8,b10,2020-07-06
16.6408309924844,4098.978864166666,701.1586092338932,0.17105689794193185,4.483333333333333,18.366666666666667,0.8940976660460829,6,b10,2020-07-07
15.65588225393869,9920.513995833331,652.3284272474455,0.06575550697488325,7.633333333333333,18.166666666666668,0.643691170805984,1,b10,2020-07-08
9.690731404250698,9183.56391,405.1873757874857,0.04412092949516869,5.833333333333333,20.483333333333334,0.7270060072976304,1,b10,2020-07-09
9.73942495214792,9048.917025,407.2233429469514,0.045002439719790815,17.1,17.15,0.19880635364646682,1,b10,2020-07-10
14.633910226588448,4677.248098181818,609.7462594411853,0.1303643182148519,16.683333333333334,17.166666666666668,0.13194889879421354,3,b10,2020-07-11
16.653277884294518,7508.7471025,695.3351934987272,0.09260335765832609,9.333333333333334,19.45,0.553458770799996,5,b10,2020-07-12
15.284900658124329,8042.8746425,637.7566338577606,0.07929461320803628,4.9,18.35,0.6124628115459388,2,b10,2020-07-13
11.215235669255351,6163.061768333333,467.30148621897297,0.07582294381990992,9.966666666666667,19.366666666666667,0.4554544445955806,3,b10,2020-07-14
13.441027529693113,3721.830951666667,564.353850092083,0.15163339158092623,9.133333333333333,16.483333333333334,0.14185362659228515,12,b10,2020-07-15
14.254841826860124,5428.126355833333,594.3644959079968,0.10949717396855792,9.5,19.016666666666666,0.18682419110053122,4,b10,2020-07-16
15.349264920906425,4801.727453333333,650.39258139434,0.13544970798849507,4.95,17.7,0.18161945259807746,12,b10,2020-07-17
18.73447964730983,4502.654366666667,781.1457809858164,0.1734856192313295,4.116666666666666,16.15,0.6397310952402836,8,b10,2020-07-18
18.375244240348582,10816.749121818182,766.1672372626234,0.07083156211113444,9.1,19.8,0.4569720351568379,2,b10,2020-07-19
10.663720684086497,9108.349245833331,444.3216951702707,0.048781802627246455,14.333333333333334,18.916666666666668,0.18728597833753463,1,b10,2020-07-20
14.305491589915166,9242.3724925,596.0621495797986,0.06449233138606901,9.883333333333333,18.7,0.12049186213854693,3,b10,2020-07-21
13.373733442683681,9051.88282,557.2388934451534,0.06156055094018035,9.633333333333333,20.316666666666666,0.1135490166400637,4,b10,2020-07-22
11.27773541130277,9897.1354575,469.90564213761536,0.04747895430505836,16.333333333333332,17.166666666666668,0.19213977147241187,6,b10,2020-07-23
10.132114602996026,5426.839334166667,422.171441791501,0.07779324498028993,7.366666666666666,22.583333333333332,0.17881332282338755,3,b10,2020-07-24
6.435215127545941,2563.2837400000003,268.1339636477475,0.10460565073757597,21.45,21.5,0.33450515422717064,1,b10,2020-07-25
5.4145724121408305,1926.3227572727271,225.76396437001378,0.11719944828438233,21.083333333333332,21.1,0.3860702837086888,1,b10,2020-07-26
20.648168997991352,9557.2007825,860.3403749163064,0.09002012142422063,15.45,19.683333333333334,0.07809726690673648,2,b10,2020-07-27
13.78527788902954,9382.001740833331,574.3865787095642,0.06122217780131704,19.183333333333334,19.716666666666665,0.11822043157453922,2,b10,2020-07-28
16.80327748278257,10983.28622,700.1365617826071,0.06374563566482447,18.933333333333334,18.983333333333334,0.09490684480636787,1,b10,2020-07-29
9.53044866563892,6070.279553333334,397.102027734955,0.06541742011154938,20.7,20.8,0.2439705669881098,1,b10,2020-07-30
4.741357880620034,398.108986,197.55657835916807,0.4962374256962089,9.233333333333333,16.266666666666666,0.3117102936280274,6,b10,2020-08-01
9.88459007378958,4948.969779,412.4307402137516,0.08333668594296575,6.466666666666667,18.9,0.21199389767267518,2,b10,2020-08-09
14.829099519973562,11500.425832,617.8791466655651,0.0537266320127306,10.016666666666667,20.25,0.12888911455454238,1,b10,2020-08-10
11.42195489489786,3991.785028333333,475.9147872874109,0.11922355134592928,9.216666666666667,21.3,0.17129741179158056,5,b10,2020-08-11
7.626880033984993,1808.7274375,317.78666808270805,0.17569627213813305,8.35,20.483333333333334,0.2313073145808208,3,b10,2020-08-12
18.85264460339862,9285.983055,786.0727423237785,0.08465153744821026,6.966666666666667,16.366666666666667,0.0830420171550089,4,b10,2020-08-13
10.591317395127316,3926.4275675,441.30489146363817,0.11239348845154475,6.283333333333333,19.383333333333333,0.1446451558059585,12,b10,2020-08-14
14.596572677133372,9085.761339230768,655.0443983754692,0.07209570820962456,9.966666666666667,20.35,0.1430227635136577,2,b10,2020-08-15
21.90361767337144,12330.28195,913.9200698207832,0.07411996526330715,17.183333333333334,18.016666666666666,0.07786373579764887,2,b10,2020-08-16
11.497721866266692,4385.5420091666665,479.07174442777887,0.10923889075202618,10.133333333333333,18.933333333333334,0.2615323846828457,10,b10,2020-08-17
11.718933718608046,3841.518135555556,488.2889049420019,0.12710831700170697,9.45,16.3,0.16433635827545617,12,b10,2020-08-18
11.851419940761003,5685.7636125,493.80916419837513,0.08685010455108419,9.95,18.583333333333332,0.16463101537353692,6,b10,2020-08-19
10.38531882769862,3207.1197875,432.72161782077586,0.13492530572364095,4.733333333333333,17.166666666666668,0.4438786774665737,10,b10,2020-08-20
12.034837248282116,10148.4959125,501.4515520117548,0.049411415872386774,5.816666666666666,17.383333333333333,0.4583011580899999,2,b10,2020-08-21
14.296375797518538,3695.4078791666666,595.6823248966058,0.16119528462739957,7.866666666666667,16.533333333333335,0.09148080850792671,13,b10,2020-08-22
21.38375178736744,4856.740395,891.6088306060086,0.18358173550390244,5.633333333333333,18.283333333333335,0.12879988929363903,17,b10,2020-08-23
17.905301487355228,4975.3824775,746.0542286398012,0.14994912089947987,5.933333333333334,19.166666666666668,0.1325727995462876,13,b10,2020-08-24
16.430660181268447,3920.7748266666654,684.6108408861852,0.17461110906698574,5.066666666666666,16.616666666666667,0.709173259292252,12,b10,2020-08-25
14.6850111853162,9273.994863333332,611.8754660548418,0.06597755067495441,10.616666666666667,16.266666666666666,0.11565687704462622,1,b10,2020-08-26
13.17560605432969,9119.679525,564.6688308998439,0.061917617757499425,14.55,16.4,0.5121417774900451,1,b10,2020-08-27
12.422699042001053,5717.432808333334,517.6124600833773,0.09053232061231069,8.866666666666667,16.8,0.1577092525109855,5,b10,2020-08-28
21.16540857170223,11652.960949166663,881.892023820926,0.07567965152101472,18.85,18.883333333333333,0.09952418820900895,1,b10,2020-08-29
32.19109915961999,12032.475086363636,1343.1613001232263,0.1116280142267177,17.116666666666667,17.116666666666667,0.11802051160218309,1,b10,2020-08-30
19.190771369372502,8625.9589675,799.6154737238543,0.09269873375662498,9.816666666666666,16.283333333333335,0.5103767952991992,2,b10,2020-08-31
17.87976072944844,5034.207541666667,744.9900303936848,0.14798556162566198,9.35,16.1,0.22957249404056398,9,b10,2020-09-01
22.775451900145846,12195.4209175,948.9771625060769,0.07781421969161623,5.483333333333333,22.25,0.532429408139277,2,b10,2020-09-02
17.862670200123496,4218.0018,744.2779250051456,0.176452728162692,4.383333333333334,18.566666666666666,0.9722821948276246,13,b10,2020-09-03
15.728843877095093,5765.358661666666,655.3684948789622,0.11367349948866953,5.866666666666667,23.066666666666666,0.6038532099283238,7,b10,2020-09-04
11.21778985167758,11420.129360833334,467.40791048656587,0.04092842521465613,14.95,19.616666666666667,0.205022498035398,1,b10,2020-09-05
18.4334997370199,12203.54371125,770.2019388726978,0.063112974157062,17.916666666666668,17.966666666666665,0.09947583961991474,1,b10,2020-09-06
21.711430716069223,6216.683942857142,928.5002444505725,0.1493561926237866,5.916666666666667,23.066666666666666,0.26231916389655496,6,b10,2020-09-07
21.39875331439421,3792.337018333333,891.6147214330921,0.23510956888133888,5.133333333333334,17.15,0.7258100788021956,12,b10,2020-09-08
30.337769517036705,11968.784065714284,1264.0737298765293,0.10561421468849022,5.766666666666667,17.966666666666665,0.4548914858558755,2,b10,2020-09-09
12.316388742597278,3142.5289966666664,513.1828642748866,0.16330250725426187,4.15,17.233333333333334,0.7444149996534364,4,b10,2020-09-10
14.546048592921847,10869.667745,606.0853580384103,0.05575932698745156,5.783333333333333,17.916666666666668,0.4082617500274804,1,b10,2020-09-11
15.497733860242988,4462.849544166666,645.7389108434578,0.14469206377066754,4.683333333333334,18.95,0.46539784600660133,7,b10,2020-09-12
18.146332059229252,9410.2381175,756.6226014967026,0.08040419297038078,7.283333333333333,19.133333333333333,0.21894887948663677,1,b10,2020-09-13
15.160589848942907,5336.4717025,631.6912437059544,0.11837245260946916,5.883333333333333,17.433333333333334,0.2605293615977015,7,b10,2020-09-14
13.941472583925822,9595.011526666667,580.8946909969093,0.060541322892888036,5.816666666666666,16.383333333333333,0.36692336469142345,1,b10,2020-09-15
83.85510775004579,49039.2875,3493.9628229185746,0.0712482379137049,18.233333333333334,18.233333333333334,0.49699559699289303,1,b15,2020-02-19
93.95662447822913,49028.9875,3914.8593532595473,0.07984785231919274,19.233333333333334,19.233333333333334,1.2206253967302063,2,b15,2020-02-20
85.21233290673,61271.85,3552.9812191826263,0.05798717060416205,4.233333333333333,18.233333333333334,0.26379232500754807,3,b15,2020-02-21
44.01691703232574,61271.850000000006,1834.038209680239,0.029932802905090004,19.233333333333334,19.233333333333334,0.565572447709515,1,b15,2020-02-24
95.19581634485183,61271.85,3966.4923477021593,0.06473596517327548,4.216666666666667,19.233333333333334,1.128316243384006,4,b15,2020-02-26
96.80875611159551,49117.66,4033.6981713164796,0.08212317466500806,20.233333333333334,20.233333333333334,1.301211512311924,2,b15,2020-02-28
64.17714176887067,61271.85,2674.047573702944,0.04364235082999688,4.233333333333333,18.333333333333332,0.3646922217558352,1,b15,2020-02-29
89.76861507174506,61271.85,3745.5611295582084,0.06113021117459663,4.233333333333333,19.233333333333334,2.0827425816380023,4,b15,2020-03-01
72.31489752016424,61271.85,3013.1207300068427,0.049176264957020925,17.216666666666665,17.216666666666665,0.7109581765086675,2,b15,2020-03-02
101.22000211830729,61271.85,4217.500088262804,0.0688325893254864,4.233333333333333,20.233333333333334,0.98984263702643,3,b15,2020-03-03
100.41324476913196,49069.68,4183.885198713832,0.08526416309855357,4.233333333333333,20.233333333333334,0.48409801266556085,3,b15,2020-03-04
72.72029969080998,61271.85,3030.012487117082,0.04945195040001374,4.233333333333333,19.233333333333334,0.7866883415172455,2,b15,2020-03-05
71.57850720169694,61271.85,2982.4378000707056,0.048675497803162555,17.216666666666665,19.233333333333334,0.23591323283179672,2,b15,2020-03-06
85.2893987052832,61271.85,3556.1945255851233,0.05803961404111551,4.233333333333333,20.233333333333334,1.7041519499737432,3,b15,2020-03-07
62.44959012787781,61271.85,2605.6852626374607,0.04252662948217592,4.233333333333333,18.216666666666665,2.056506945587253,2,b15,2020-03-08
72.25293886928026,61271.85,3010.5391195533443,0.04913413124547968,4.233333333333333,19.233333333333334,1.1084037318687576,3,b15,2020-03-09
82.08923365437286,49079.0,3420.384735598869,0.06969141049326329,17.233333333333334,17.233333333333334,0.9238243422259922,2,b15,2020-03-10
52.2099325501823,25657.247337142857,2175.413856257596,0.08478749990878195,4.233333333333333,22.8,0.9606169240743133,2,b15,2020-03-12
104.94750819176063,61271.850000000006,4372.81284132336,0.07136740348664777,20.216666666666665,20.216666666666665,1.0893673959345027,3,b15,2020-03-13
